run_id,subject,exercise,restimulus,rerepetition,n_samples,first_source_row,last_source_row,duration_seconds,segment_type
567,10,3,12,3,413,344861,345273,4.13,active
568,10,3,0,0,396,345274,345669,3.96,rest
569,10,3,12,4,493,345670,346162,4.93,active
570,10,3,0,0,364,346163,346526,3.64,rest
571,10,3,12,5,415,346527,346941,4.15,active
572,10,3,0,0,454,346942,347395,4.54,rest
573,10,3,12,6,417,347396,347812,4.17,active
574,10,3,0,0,495,347813,348307,4.95,rest
575,10,3,12,7,288,348308,348595,2.88,active
576,10,3,0,0,427,348596,349022,4.27,rest
577,10,3,12,8,371,349023,349393,3.71,active
578,10,3,0,0,468,349394,349861,4.68,rest
579,10,3,12,9,349,349862,350210,3.49,active
580,10,3,0,0,518,350211,350728,5.18,rest
581,10,3,12,10,419,350729,351147,4.19,active
582,10,3,0,0,543,351148,351690,5.43,rest
583,10,3,13,1,322,351691,352012,3.22,active
584,10,3,0,0,428,352013,352440,4.28,rest
585,10,3,13,2,459,352441,352899,4.59,active
586,10,3,0,0,371,352900,353270,3.71,rest
587,10,3,13,3,444,353271,353714,4.44,active
588,10,3,0,0,430,353715,354144,4.3,rest
589,10,3,13,4,345,354145,354489,3.45,active
590,10,3,0,0,573,354490,355062,5.73,rest
591,10,3,13,5,256,355063,355318,2.56,active
592,10,3,0,0,484,355319,355802,4.84,rest
593,10,3,13,6,450,355803,356252,4.5,active
594,10,3,0,0,467,356253,356719,4.67,rest
595,10,3,13,7,303,356720,357022,3.03,active
596,10,3,0,0,469,357023,357491,4.69,rest
597,10,3,13,8,362,357492,357853,3.62,active
598,10,3,0,0,466,357854,358319,4.66,rest
599,10,3,13,9,329,358320,358648,3.29,active
600,10,3,0,0,509,358649,359157,5.09,rest
601,10,3,13,10,346,359158,359503,3.46,active
602,10,3,0,0,1058,359504,360561,10.58,rest
603,10,3,14,1,410,360562,360971,4.1,active
604,10,3,0,0,425,360972,361396,4.25,rest
605,10,3,14,2,381,361397,361777,3.81,active
606,10,3,0,0,460,361778,362237,4.6,rest
607,10,3,14,3,360,362238,362597,3.6,active
608,10,3,0,0,519,362598,363116,5.19,rest
609,10,3,14,4,423,363117,363539,4.23,active
610,10,3,0,0,381,363540,363920,3.81,rest
611,10,3,14,5,397,363921,364317,3.97,active
612,10,3,0,0,414,364318,364731,4.14,rest
613,10,3,14,6,351,364732,365082,3.51,active
614,10,3,0,0,510,365083,365592,5.1,rest
615,10,3,14,7,371,365593,365963,3.71,active
616,10,3,0,0,459,365964,366422,4.59,rest
617,10,3,14,8,366,366423,366788,3.66,active
618,10,3,0,0,480,366789,367268,4.8,rest
619,10,3,14,9,358,367269,367626,3.58,active
620,10,3,0,0,432,367627,368058,4.32,rest
621,10,3,14,10,313,368059,368371,3.13,active
622,10,3,0,0,1197,368372,369568,11.97,rest
623,10,3,15,1,525,369569,370093,5.25,active
624,10,3,0,0,289,370094,370382,2.89,rest
625,10,3,15,2,437,370383,370819,4.37,active
626,10,3,0,0,442,370820,371261,4.42,rest
627,10,3,15,3,366,371262,371627,3.66,active
628,10,3,0,0,430,371628,372057,4.3,rest
629,10,3,15,4,424,372058,372481,4.24,active
630,10,3,0,0,445,372482,372926,4.45,rest
631,10,3,15,5,408,372927,373334,4.08,active
632,10,3,0,0,421,373335,373755,4.21,rest
633,10,3,15,6,374,373756,374129,3.74,active
634,10,3,0,0,441,374130,374570,4.41,rest
635,10,3,15,7,387,374571,374957,3.87,active
636,10,3,0,0,462,374958,375419,4.62,rest
637,10,3,15,8,455,375420,375874,4.55,active
638,10,3,0,0,351,375875,376225,3.51,rest
639,10,3,15,9,414,376226,376639,4.14,active
640,10,3,0,0,434,376640,377073,4.34,rest
641,10,3,15,10,396,377074,377469,3.96,active
642,10,3,0,0,944,377470,378413,9.44,rest
643,10,3,16,1,335,378414,378748,3.35,active
644,10,3,0,0,474,378749,379222,4.74,rest
645,10,3,16,2,446,379223,379668,4.46,active
646,10,3,0,0,391,379669,380059,3.91,rest
647,10,3,16,3,342,380060,380401,3.42,active
648,10,3,0,0,438,380402,380839,4.38,rest
649,10,3,16,4,377,380840,381216,3.77,active
650,10,3,0,0,487,381217,381703,4.87,rest
651,10,3,16,5,350,381704,382053,3.5,active
652,10,3,0,0,489,382054,382542,4.89,rest
653,10,3,16,6,350,382543,382892,3.5,active
654,10,3,0,0,483,382893,383375,4.83,rest
655,10,3,16,7,403,383376,383778,4.03,active
656,10,3,0,0,414,383779,384192,4.14,rest
657,10,3,16,8,395,384193,384587,3.95,active
658,10,3,0,0,721,384588,385308,7.21,rest
659,10,3,16,9,211,385309,385519,2.11,active
660,10,3,0,0,314,385520,385833,3.14,rest
661,10,3,16,10,364,385834,386197,3.64,active
662,10,3,0,0,1368,386198,387565,13.68,rest
663,10,3,17,1,373,387566,387938,3.73,active
664,10,3,0,0,427,387939,388365,4.27,rest
665,10,3,17,2,504,388366,388869,5.04,active
666,10,3,0,0,318,388870,389187,3.18,rest
667,10,3,17,3,552,389188,389739,5.52,active
668,10,3,0,0,295,389740,390034,2.95,rest
669,10,3,17,4,540,390035,390574,5.4,active
670,10,3,0,0,256,390575,390830,2.56,rest
671,10,3,17,5,460,390831,391290,4.6,active
672,10,3,0,0,390,391291,391680,3.9,rest
673,10,3,17,6,548,391681,392228,5.48,active
674,10,3,0,0,279,392229,392507,2.79,rest
675,10,3,17,7,408,392508,392915,4.08,active
676,10,3,0,0,444,392916,393359,4.44,rest
677,10,3,17,8,467,393360,393826,4.67,active
678,10,3,0,0,366,393827,394192,3.66,rest
679,10,3,17,9,481,394193,394673,4.81,active
680,10,3,0,0,364,394674,395037,3.64,rest
681,10,3,17,10,485,395038,395522,4.85,active
682,10,3,0,0,1188,395523,396710,11.88,rest
683,10,3,18,1,426,396711,397136,4.26,active
684,10,3,0,0,398,397137,397534,3.98,rest
685,10,3,18,2,316,397535,397850,3.16,active
686,10,3,0,0,506,397851,398356,5.06,rest
687,10,3,18,3,380,398357,398736,3.8,active
688,10,3,0,0,472,398737,399208,4.72,rest
689,10,3,18,4,408,399209,399616,4.08,active
690,10,3,0,0,422,399617,400038,4.22,rest
691,10,3,18,5,342,400039,400380,3.42,active
692,10,3,0,0,487,400381,400867,4.87,rest
693,10,3,18,6,459,400868,401326,4.59,active
694,10,3,0,0,405,401327,401731,4.05,rest
695,10,3,18,7,343,401732,402074,3.43,active
696,10,3,0,0,504,402075,402578,5.04,rest
697,10,3,18,8,324,402579,402902,3.24,active
698,10,3,0,0,471,402903,403373,4.71,rest
699,10,3,18,9,398,403374,403771,3.98,active
700,10,3,0,0,468,403772,404239,4.68,rest
701,10,3,18,10,308,404240,404547,3.08,active
702,10,3,0,0,1090,404548,405637,10.9,rest
703,10,3,19,1,530,405638,406167,5.3,active
704,10,3,0,0,291,406168,406458,2.91,rest
705,10,3,19,2,457,406459,406915,4.57,active
706,10,3,0,0,369,406916,407284,3.69,rest
707,10,3,19,3,531,407285,407815,5.31,active
708,10,3,0,0,279,407816,408094,2.79,rest
709,10,3,19,4,502,408095,408596,5.02,active
710,10,3,0,0,349,408597,408945,3.49,rest
711,10,3,19,5,408,408946,409353,4.08,active
712,10,3,0,0,447,409354,409800,4.47,rest
713,10,3,19,6,402,409801,410202,4.02,active
714,10,3,0,0,422,410203,410624,4.22,rest
715,10,3,19,7,382,410625,411006,3.82,active
716,10,3,0,0,464,411007,411470,4.64,rest
717,10,3,19,8,440,411471,411910,4.4,active
718,10,3,0,0,404,411911,412314,4.04,rest
719,10,3,19,9,425,412315,412739,4.25,active
720,10,3,0,0,431,412740,413170,4.31,rest
721,10,3,19,10,488,413171,413658,4.88,active
722,10,3,0,0,1176,413659,414834,11.76,rest
723,10,3,20,1,485,414835,415319,4.85,active
724,10,3,0,0,304,415320,415623,3.04,rest
725,10,3,20,2,444,415624,416067,4.44,active
726,10,3,0,0,393,416068,416460,3.93,rest
727,10,3,20,3,417,416461,416877,4.17,active
728,10,3,0,0,385,416878,417262,3.85,rest
729,10,3,20,4,390,417263,417652,3.9,active
730,10,3,0,0,482,417653,418134,4.82,rest
731,10,3,20,5,483,418135,418617,4.83,active
732,10,3,0,0,389,418618,419006,3.89,rest
733,10,3,20,6,347,419007,419353,3.47,active
734,10,3,0,0,480,419354,419833,4.8,rest
735,10,3,20,7,362,419834,420195,3.62,active
736,10,3,0,0,455,420196,420650,4.55,rest
737,10,3,20,8,345,420651,420995,3.45,active
738,10,3,0,0,485,420996,421480,4.85,rest
739,10,3,20,9,485,421481,421965,4.85,active
740,10,3,0,0,349,421966,422314,3.49,rest
741,10,3,20,10,398,422315,422712,3.98,active
742,10,3,0,0,4837,422713,427549,48.37,rest
743,10,3,21,1,296,427550,427845,2.96,active
744,10,3,0,0,431,427846,428276,4.31,rest
745,10,3,21,2,441,428277,428717,4.41,active
746,10,3,0,0,337,428718,429054,3.37,rest
747,10,3,21,3,432,429055,429486,4.32,active
748,10,3,0,0,442,429487,429928,4.42,rest
749,10,3,21,4,382,429929,430310,3.82,active
750,10,3,0,0,444,430311,430754,4.44,rest
751,10,3,21,5,412,430755,431166,4.12,active
752,10,3,0,0,430,431167,431596,4.3,rest
753,10,3,21,6,363,431597,431959,3.63,active
754,10,3,0,0,478,431960,432437,4.78,rest
755,10,3,21,7,429,432438,432866,4.29,active
756,10,3,0,0,293,432867,433159,2.93,rest
757,10,3,21,8,471,433160,433630,4.71,active
758,10,3,0,0,375,433631,434005,3.75,rest
759,10,3,21,9,523,434006,434528,5.23,active
760,10,3,0,0,584,434529,435112,5.84,rest
761,10,3,21,10,313,435113,435425,3.13,active
762,10,3,0,0,3925,435426,439350,39.25,rest
763,10,3,22,1,444,439351,439794,4.44,active
764,10,3,0,0,357,439795,440151,3.57,rest
765,10,3,22,2,530,440152,440681,5.3,active
766,10,3,0,0,354,440682,441035,3.54,rest
767,10,3,22,3,417,441036,441452,4.17,active
768,10,3,0,0,326,441453,441778,3.26,rest
769,10,3,22,4,450,441779,442228,4.5,active
770,10,3,0,0,494,442229,442722,4.94,rest
771,10,3,22,5,409,442723,443131,4.09,active
772,10,3,0,0,389,443132,443520,3.89,rest
773,10,3,22,6,437,443521,443957,4.37,active
774,10,3,0,0,378,443958,444335,3.78,rest
775,10,3,22,7,422,444336,444757,4.22,active
776,10,3,0,0,396,444758,445153,3.96,rest
777,10,3,22,8,427,445154,445580,4.27,active
778,10,3,0,0,388,445581,445968,3.88,rest
779,10,3,22,9,410,445969,446378,4.1,active
780,10,3,0,0,471,446379,446849,4.71,rest
781,10,3,22,10,443,446850,447292,4.43,active
782,10,3,0,0,2372,447293,449664,23.72,rest
783,10,3,23,1,502,449665,450166,5.02,active
784,10,3,0,0,272,450167,450438,2.72,rest
785,10,3,23,2,533,450439,450971,5.33,active
786,10,3,0,0,345,450972,451316,3.45,rest
787,10,3,23,3,526,451317,451842,5.26,active
788,10,3,0,0,299,451843,452141,2.99,rest
789,10,3,23,4,498,452142,452639,4.98,active
790,10,3,0,0,306,452640,452945,3.06,rest
791,10,3,23,5,512,452946,453457,5.12,active
792,10,3,0,0,315,453458,453772,3.15,rest
793,10,3,23,6,510,453773,454282,5.1,active
794,10,3,0,0,302,454283,454584,3.02,rest
795,10,3,23,7,501,454585,455085,5.01,active
796,10,3,0,0,336,455086,455421,3.36,rest
797,10,3,23,8,512,455422,455933,5.12,active
798,10,3,0,0,347,455934,456280,3.47,rest
799,10,3,23,9,513,456281,456793,5.13,active
800,10,3,0,0,317,456794,457110,3.17,rest
801,10,3,23,10,555,457111,457665,5.55,active
802,10,3,0,0,262,457666,457927,2.62,rest
803,11,2,0,0,434,558827,559260,4.34,rest
804,11,2,1,1,296,559261,559556,2.96,active
805,11,2,0,0,532,559557,560088,5.32,rest
806,11,2,1,2,252,560089,560340,2.52,active
807,11,2,0,0,497,560341,560837,4.97,rest
808,11,2,1,3,455,560838,561292,4.55,active
809,11,2,0,0,466,561293,561758,4.66,rest
810,11,2,1,4,511,561759,562269,5.11,active
811,11,2,0,0,251,562270,562520,2.51,rest
812,11,2,1,5,450,562521,562970,4.5,active
813,11,2,0,0,550,562971,563520,5.5,rest
814,11,2,1,6,304,563521,563824,3.04,active
815,11,2,0,0,428,563825,564252,4.28,rest
816,11,2,1,7,514,564253,564766,5.14,active
817,11,2,0,0,310,564767,565076,3.1,rest
818,11,2,1,8,382,565077,565458,3.82,active
819,11,2,0,0,468,565459,565926,4.68,rest
820,11,2,1,9,376,565927,566302,3.76,active
821,11,2,0,0,455,566303,566757,4.55,rest
822,11,2,1,10,505,566758,567262,5.05,active
823,11,2,0,0,394,567263,567656,3.94,rest
824,11,2,2,1,322,567657,567978,3.22,active
825,11,2,0,0,508,567979,568486,5.08,rest
826,11,2,2,2,346,568487,568832,3.46,active
827,11,2,0,0,436,568833,569268,4.36,rest
828,11,2,2,3,522,569269,569790,5.22,active
829,11,2,0,0,324,569791,570114,3.24,rest
830,11,2,2,4,400,570115,570514,4.0,active
831,11,2,0,0,446,570515,570960,4.46,rest
832,11,2,2,5,355,570961,571315,3.55,active
833,11,2,0,0,482,571316,571797,4.82,rest
834,11,2,2,6,422,571798,572219,4.22,active
835,11,2,0,0,416,572220,572635,4.16,rest
836,11,2,2,7,346,572636,572981,3.46,active
837,11,2,0,0,494,572982,573475,4.94,rest
838,11,2,2,8,351,573476,573826,3.51,active
839,11,2,0,0,492,573827,574318,4.92,rest
840,11,2,2,9,437,574319,574755,4.37,active
841,11,2,0,0,375,574756,575130,3.75,rest
842,11,2,2,10,478,575131,575608,4.78,active
843,11,2,0,0,418,575609,576026,4.18,rest
844,11,2,3,1,394,576027,576420,3.94,active
845,11,2,0,0,423,576421,576843,4.23,rest
846,11,2,3,2,421,576844,577264,4.21,active
847,11,2,0,0,433,577265,577697,4.33,rest
848,11,2,3,3,355,577698,578052,3.55,active
849,11,2,0,0,476,578053,578528,4.76,rest
850,11,2,3,4,385,578529,578913,3.85,active
851,11,2,0,0,430,578914,579343,4.3,rest
852,11,2,3,5,405,579344,579748,4.05,active
853,11,2,0,0,441,579749,580189,4.41,rest
854,11,2,3,6,553,580190,580742,5.53,active
855,11,2,0,0,307,580743,581049,3.07,rest
856,11,2,3,7,417,581050,581466,4.17,active
857,11,2,0,0,401,581467,581867,4.01,rest
858,11,2,3,8,451,581868,582318,4.51,active
859,11,2,0,0,442,582319,582760,4.42,rest
860,11,2,3,9,364,582761,583124,3.64,active
861,11,2,0,0,407,583125,583531,4.07,rest
862,11,2,3,10,393,583532,583924,3.93,active
863,11,2,0,0,480,583925,584404,4.8,rest
864,11,2,4,1,362,584405,584766,3.62,active
865,11,2,0,0,450,584767,585216,4.5,rest
866,11,2,4,2,447,585217,585663,4.47,active
867,11,2,0,0,489,585664,586152,4.89,rest
868,11,2,4,3,359,586153,586511,3.59,active
869,11,2,0,0,456,586512,586967,4.56,rest
870,11,2,4,4,254,586968,587221,2.54,active
871,11,2,0,0,562,587222,587783,5.62,rest
872,11,2,4,5,390,587784,588173,3.9,active
873,11,2,0,0,475,588174,588648,4.75,rest
874,11,2,4,6,261,588649,588909,2.61,active
875,11,2,0,0,580,588910,589489,5.8,rest
876,11,2,4,7,396,589490,589885,3.96,active
877,11,2,0,0,453,589886,590338,4.53,rest
878,11,2,4,8,408,590339,590746,4.08,active
879,11,2,0,0,394,590747,591140,3.94,rest
880,11,2,4,9,450,591141,591590,4.5,active
881,11,2,0,0,385,591591,591975,3.85,rest
882,11,2,4,10,400,591976,592375,4.0,active
883,11,2,0,0,454,592376,592829,4.54,rest
884,11,2,5,1,288,592830,593117,2.88,active
885,11,2,0,0,519,593118,593636,5.19,rest
886,11,2,5,2,391,593637,594027,3.91,active
887,11,2,0,0,406,594028,594433,4.06,rest
888,11,2,5,3,429,594434,594862,4.29,active
889,11,2,0,0,429,594863,595291,4.29,rest
890,11,2,5,4,400,595292,595691,4.0,active
891,11,2,0,0,448,595692,596139,4.48,rest
892,11,2,5,5,334,596140,596473,3.34,active
893,11,2,0,0,527,596474,597000,5.27,rest
894,11,2,5,6,309,597001,597309,3.09,active
895,11,2,0,0,533,597310,597842,5.33,rest
896,11,2,5,7,338,597843,598180,3.38,active
897,11,2,0,0,476,598181,598656,4.76,rest
898,11,2,5,8,344,598657,599000,3.44,active
899,11,2,0,0,496,599001,599496,4.96,rest
900,11,2,5,9,357,599497,599853,3.57,active
901,11,2,0,0,472,599854,600325,4.72,rest
902,11,2,5,10,299,600326,600624,2.99,active
903,11,2,0,0,613,600625,601237,6.13,rest
904,11,2,6,1,423,601238,601660,4.23,active
905,11,2,0,0,374,601661,602034,3.74,rest
906,11,2,6,2,427,602035,602461,4.27,active
907,11,2,0,0,418,602462,602879,4.18,rest
908,11,2,6,3,408,602880,603287,4.08,active
909,11,2,0,0,412,603288,603699,4.12,rest
910,11,2,6,4,398,603700,604097,3.98,active
911,11,2,0,0,430,604098,604527,4.3,rest
912,11,2,6,5,422,604528,604949,4.22,active
913,11,2,0,0,399,604950,605348,3.99,rest
914,11,2,6,6,461,605349,605809,4.61,active
915,11,2,0,0,412,605810,606221,4.12,rest
916,11,2,6,7,385,606222,606606,3.85,active
917,11,2,0,0,552,606607,607158,5.52,rest
918,11,2,6,8,305,607159,607463,3.05,active
919,11,2,0,0,427,607464,607890,4.27,rest
920,11,2,6,9,370,607891,608260,3.7,active
921,11,2,0,0,467,608261,608727,4.67,rest
922,11,2,6,10,391,608728,609118,3.91,active
923,11,2,0,0,543,609119,609661,5.43,rest
924,11,2,7,1,303,609662,609964,3.03,active
925,11,2,0,0,538,609965,610502,5.38,rest
926,11,2,7,2,277,610503,610779,2.77,active
927,11,2,0,0,544,610780,611323,5.44,rest
928,11,2,7,3,323,611324,611646,3.23,active
929,11,2,0,0,434,611647,612080,4.34,rest
930,11,2,7,4,400,612081,612480,4.0,active
931,11,2,0,0,446,612481,612926,4.46,rest
932,11,2,7,5,424,612927,613350,4.24,active
933,11,2,0,0,398,613351,613748,3.98,rest
934,11,2,7,6,496,613749,614244,4.96,active
935,11,2,0,0,362,614245,614606,3.62,rest
936,11,2,7,7,353,614607,614959,3.53,active
937,11,2,0,0,537,614960,615496,5.37,rest
938,11,2,7,8,448,615497,615944,4.48,active
939,11,2,0,0,371,615945,616315,3.71,rest
940,11,2,7,9,476,616316,616791,4.76,active
941,11,2,0,0,346,616792,617137,3.46,rest
942,11,2,7,10,387,617138,617524,3.87,active
943,11,2,0,0,501,617525,618025,5.01,rest
944,11,2,8,1,349,618026,618374,3.49,active
945,11,2,0,0,472,618375,618846,4.72,rest
946,11,2,8,2,444,618847,619290,4.44,active
947,11,2,0,0,403,619291,619693,4.03,rest
948,11,2,8,3,352,619694,620045,3.52,active
949,11,2,0,0,511,620046,620556,5.11,rest
950,11,2,8,4,434,620557,620990,4.34,active
951,11,2,0,0,422,620991,621412,4.22,rest
952,11,2,8,5,370,621413,621782,3.7,active
953,11,2,0,0,386,621783,622168,3.86,rest
954,11,2,8,6,466,622169,622634,4.66,active
955,11,2,0,0,366,622635,623000,3.66,rest
956,11,2,8,7,466,623001,623466,4.66,active
957,11,2,0,0,414,623467,623880,4.14,rest
958,11,2,8,8,459,623881,624339,4.59,active
959,11,2,0,0,360,624340,624699,3.6,rest
960,11,2,8,9,468,624700,625167,4.68,active
961,11,2,0,0,402,625168,625569,4.02,rest
962,11,2,8,10,396,625570,625965,3.96,active
963,11,2,0,0,443,625966,626408,4.43,rest
964,11,2,9,1,524,626409,626932,5.24,active
965,11,2,0,0,311,626933,627243,3.11,rest
966,11,2,9,2,454,627244,627697,4.54,active
967,11,2,0,0,355,627698,628052,3.55,rest
968,11,2,9,3,435,628053,628487,4.35,active
969,11,2,0,0,381,628488,628868,3.81,rest
970,11,2,9,4,472,628869,629340,4.72,active
971,11,2,0,0,388,629341,629728,3.88,rest
972,11,2,9,5,467,629729,630195,4.67,active
973,11,2,0,0,383,630196,630578,3.83,rest
974,11,2,9,6,479,630579,631057,4.79,active
975,11,2,0,0,342,631058,631399,3.42,rest
976,11,2,9,7,480,631400,631879,4.8,active
977,11,2,0,0,367,631880,632246,3.67,rest
978,11,2,9,8,467,632247,632713,4.67,active
979,11,2,0,0,387,632714,633100,3.87,rest
980,11,2,9,9,419,633101,633519,4.19,active
981,11,2,0,0,385,633520,633904,3.85,rest
982,11,2,9,10,466,633905,634370,4.66,active
983,11,2,0,0,451,634371,634821,4.51,rest
984,11,2,10,1,363,634822,635184,3.63,active
985,11,2,0,0,503,635185,635687,5.03,rest
986,11,2,10,2,291,635688,635978,2.91,active
987,11,2,0,0,466,635979,636444,4.66,rest
988,11,2,10,3,430,636445,636874,4.3,active
989,11,2,0,0,412,636875,637286,4.12,rest
990,11,2,10,4,431,637287,637717,4.31,active
991,11,2,0,0,395,637718,638112,3.95,rest
992,11,2,10,5,434,638113,638546,4.34,active
993,11,2,0,0,383,638547,638929,3.83,rest
994,11,2,10,6,491,638930,639420,4.91,active
995,11,2,0,0,359,639421,639779,3.59,rest
996,11,2,10,7,435,639780,640214,4.35,active
997,11,2,0,0,412,640215,640626,4.12,rest
998,11,2,10,8,367,640627,640993,3.67,active
999,11,2,0,0,452,640994,641445,4.52,rest
1000,11,2,10,9,437,641446,641882,4.37,active
1001,11,2,0,0,381,641883,642263,3.81,rest
1002,11,2,10,10,513,642264,642776,5.13,active
1003,11,2,0,0,387,642777,643163,3.87,rest
1004,11,2,11,1,414,643164,643577,4.14,active
1005,11,2,0,0,396,643578,643973,3.96,rest
1006,11,2,11,2,474,643974,644447,4.74,active
1007,11,2,0,0,364,644448,644811,3.64,rest
1008,11,2,11,3,443,644812,645254,4.43,active
1009,11,2,0,0,403,645255,645657,4.03,rest
1010,11,2,11,4,434,645658,646091,4.34,active
1011,11,2,0,0,380,646092,646471,3.8,rest
1012,11,2,11,5,450,646472,646921,4.5,active
1013,11,2,0,0,387,646922,647308,3.87,rest
1014,11,2,11,6,448,647309,647756,4.48,active
1015,11,2,0,0,365,647757,648121,3.65,rest
1016,11,2,11,7,445,648122,648566,4.45,active
1017,11,2,0,0,402,648567,648968,4.02,rest
1018,11,2,11,8,421,648969,649389,4.21,active
1019,11,2,0,0,367,649390,649756,3.67,rest
1020,11,2,11,9,454,649757,650210,4.54,active
1021,11,2,0,0,403,650211,650613,4.03,rest
1022,11,2,11,10,459,650614,651072,4.59,active
1023,11,2,0,0,414,651073,651486,4.14,rest
1024,11,2,12,1,399,651487,651885,3.99,active
1025,11,2,0,0,433,651886,652318,4.33,rest
1026,11,2,12,2,414,652319,652732,4.14,active
1027,11,2,0,0,448,652733,653180,4.48,rest
1028,11,2,12,3,397,653181,653577,3.97,active
1029,11,2,0,0,419,653578,653996,4.19,rest
1030,11,2,12,4,394,653997,654390,3.94,active
1031,11,2,0,0,436,654391,654826,4.36,rest
1032,11,2,12,5,396,654827,655222,3.96,active
1033,11,2,0,0,443,655223,655665,4.43,rest
1034,11,2,12,6,428,655666,656093,4.28,active
1035,11,2,0,0,405,656094,656498,4.05,rest
1036,11,2,12,7,428,656499,656926,4.28,active
1037,11,2,0,0,408,656927,657334,4.08,rest
1038,11,2,12,8,450,657335,657784,4.5,active
1039,11,2,0,0,388,657785,658172,3.88,rest
1040,11,2,12,9,405,658173,658577,4.05,active
1041,11,2,0,0,430,658578,659007,4.3,rest
1042,11,2,12,10,364,659008,659371,3.64,active
1043,11,2,0,0,632,659372,660003,6.32,rest
1044,11,2,13,1,330,660004,660333,3.3,active
1045,11,2,0,0,381,660334,660714,3.81,rest
1046,11,2,13,2,451,660715,661165,4.51,active
1047,11,2,0,0,507,661166,661672,5.07,rest
1048,11,2,13,3,284,661673,661956,2.84,active
1049,11,2,0,0,428,661957,662384,4.28,rest
1050,11,2,13,4,486,662385,662870,4.86,active
1051,11,2,0,0,343,662871,663213,3.43,rest
1052,11,2,13,5,478,663214,663691,4.78,active
1053,11,2,0,0,354,663692,664045,3.54,rest
1054,11,2,13,6,480,664046,664525,4.8,active
1055,11,2,0,0,372,664526,664897,3.72,rest
1056,11,2,13,7,423,664898,665320,4.23,active
1057,11,2,0,0,398,665321,665718,3.98,rest
1058,11,2,13,8,490,665719,666208,4.9,active
1059,11,2,0,0,363,666209,666571,3.63,rest
1060,11,2,13,9,517,666572,667088,5.17,active
1061,11,2,0,0,339,667089,667427,3.39,rest
1062,11,2,13,10,484,667428,667911,4.84,active
1063,11,2,0,0,395,667912,668306,3.95,rest
1064,11,2,14,1,262,668307,668568,2.62,active
